fixture_id,B365H,B365D,B365A
606936,2.3,3,3.4
606937,1.8,3.2,5
606938,1.66,3.5,5.5
606939,2.3,2.9,3.5
606940,1.85,3.3,4.5
606941,2.25,2.75,3.8
606942,4.75,3,1.9
606943,2.9,2.9,2.6
606944,3.3,2.8,2.45
606945,2.75,3,2.75
606946,3.1,2.9,2.5
606947,2,3,4.33
606948,3.1,2.9,2.5
606949,4.75,2.9,1.95
606950,2.7,2.87,2.9
606951,2.4,2.9,3.25
606952,1.8,3.2,5.5
606953,1.95,2.87,4.75
606954,1.8,3.5,4.5
606955,3.3,3,2.3
606956,3.5,2.87,2.3
606957,1.6,3.4,7
606958,2.75,2.62,3
606959,2.2,3,3.5
606960,2,2.87,4.75
606961,3.2,2.62,2.62
606962,1.95,3.1,4.33
606963,2,3,4.2
606964,3.6,2.8,2.3
606965,1.83,3.2,4.75
606966,1.5,4,6.5
606967,2.25,2.7,3.9
606968,2.3,3,3.4
606969,2.2,2.9,3.75
606970,2.1,2.9,4
606971,3.4,3,2.3
606972,2.15,2.9,3.8
606973,3,2.9,2.5
606974,2.05,3.1,3.8
606975,1.61,3.6,5.75
606976,3.75,3.1,2.1
606977,2.62,2.87,3
606978,2.55,2.9,3
606979,4.5,3.1,1.9
606980,2.25,3,3.5
606981,1.85,3,5.25
606982,2.3,2.62,3.8
606983,2.1,3,3.9
606984,3.5,3,2.25
606985,2.1,3,4
606986,2.3,2.9,3.4
606987,2.5,2.87,3.3
606988,2.87,2.9,2.62
606989,1.75,3.3,5.25
606990,3.25,2.9,2.45
606991,1.57,3.75,5.75
606992,2.8,2.87,2.8
606993,2.05,2.9,4.33
606994,1.61,3.6,5.75
606995,3,2.8,2.62
606996,2.45,2.8,3.2
606997,1.8,3.1,5.25
606998,2.3,2.9,3.4
606999,2.2,3,3.6
607000,1.95,3.3,4
607001,2.2,2.9,3.8
607002,3.1,2.8,2.55
607003,4.5,3.1,1.9
607004,2,3,4.33
607005,2.9,2.8,2.75
607006,3.1,2.9,2.5
607007,1.65,3.3,6.5
607008,2.62,2.9,2.87
607009,3.5,3,2.25
607010,1.36,4.33,8.5
607011,2.5,2.9,3.1
607012,1.66,3.4,5.75
607013,2.2,3,3.6
607014,2.87,2.75,2.87
607015,1.75,3.1,5.5
607016,3.6,2.75,2.3
607017,2.45,2.9,3.2
607018,3.25,2.9,2.45
607019,2.1,3,3.8
607020,2.62,2.8,3
607021,6.5,3.8,1.53
607022,1.85,3,4.75
607023,3.1,3,2.45
607024,3.2,3,2.3
607025,2.4,3,3.2
607026,1.7,3.4,5.5
607027,1.85,3.2,4.5
607028,2,2.8,4.75
607029,2,3.1,4.2
607030,2.5,2.9,3.1
607031,3,2.75,2.55
607032,1.65,3.5,5.75
607033,1.9,3,4
607034,3.6,2.9,2.25
607035,2.1,2.9,3.6
607036,2.62,3.1,2.8
607037,1.8,3.1,4.33
607038,2.05,3,4
607039,2.2,2.9,3.7
607040,2.9,2.75,2.6
607041,6.5,3.8,1.53
607042,2.25,3,3.2
607043,2.45,3,3.1
607044,3.4,3,2.25
607045,2.2,3,3.3
607046,2.4,3,3.1
607047,3.5,3.1,2.2
607048,1.61,3.5,6
607049,3.8,3,2.1
607050,2.5,3,3
607051,NULL,NULL,NULL
607052,2,2.9,4.5
607053,1.8,3.2,5
607054,1.95,3.2,4.2
607055,1.53,3.75,7
607056,2,3.1,4
607057,2.75,2.9,2.7
607058,1.83,3.2,4.75
607059,2,3.1,3.75
607060,3.2,2.75,2.6
607061,2.5,2.9,3.1
607062,2.4,2.75,3.5
607063,2.75,2.9,2.8
607064,3,3.2,2.4
607065,2.7,2.87,2.9
607066,4,3.3,1.95
607067,2.15,3,3.8
607068,1.85,3.4,4.33
607069,2.3,3,3.4
607070,1.7,3.3,5.75
607071,3.3,3.2,2.25
607072,2.75,2.8,2.9
607073,2.15,3,3.75
607074,3.25,2.75,2.6
607075,1.5,4,6
607076,2.75,2.75,2.87
607077,2.9,2.8,2.75
607078,3.1,2.9,2.5
607079,1.95,3,4.33
607080,1.57,3.5,7
607081,2.3,3,3.25
607082,3.1,2.7,2.7
607083,4.2,2.9,2.05
607084,1.83,3.2,5
607085,2.9,2.8,2.62
607086,1.75,3.3,5
607087,2.5,2.7,3.3
607088,2.1,3,4
607089,1.3,4.75,13
607090,1.9,3.1,4.5
607091,2.1,3.1,3.75
607092,2.1,2.8,4.33
607093,3,2.9,2.55
607094,1.61,3.5,6
607095,4,3.4,1.9
607096,2.15,2.9,3.8
607097,2.05,3.1,3.75
607098,3.3,2.8,2.45
607099,4,3.25,1.95
607100,2.6,2.8,3.1
607101,2.45,3,3.1
607102,2.4,2.87,3.25
607103,1.8,3.1,5
607104,5.25,3,1.85
607105,1.8,3.1,5.25
607106,3.3,2.75,2.5
607107,1.55,3.7,6.5
607108,2.1,3.1,3.8
607109,2.37,2.75,3.6
607110,1.7,3.4,5.5
607111,3.6,2.8,2.3
607112,2.7,2.87,2.9
607113,1.6,3.4,5.75
607114,1.95,3.1,4.2
607115,1.65,3.1,6
607116,2.05,2.8,4.5
607117,2.37,2.9,3.25
607118,2.75,2.87,2.87
607119,2,2.75,4
607120,3.3,3.2,2.15
607121,2.25,2.9,3.1
607122,4.2,2.9,1.95
607123,4.2,2.8,1.9
607124,4.2,3.2,1.95
607125,1.7,3.4,4.75
607126,1.85,3,4.33
607127,1.66,3.25,5
607128,5.25,2.75,1.9
607129,1.45,3.5,7
607130,3.9,3,2
607131,2.1,3.1,3.5
607132,1.5,3.9,6.5
607133,4.2,3.4,1.75
607134,2.1,3,3.25
607135,1.53,3.6,6.5
607136,1.57,3.5,5.75
607137,1.83,3.1,4.75
607138,2.37,3,3.1
607139,1.72,3.4,4.5
607140,2.9,3.25,2.4
607141,2.45,3.1,2.9
607142,3,3,2.5
607143,1.4,4.5,7
607144,2.1,3,3.8
607145,4.5,3.5,1.75
607146,5.25,3.5,1.66
607147,1.57,4.1,5.5
607148,3.1,3.2,2.3
607149,1.9,3.3,4
607150,2,3.2,3.75
608480,9,4.75,1.36
608481,1.83,3.75,4.2
608482,1.9,3.6,4
608483,1.28,5.5,10.5
608484,2.55,3.5,2.55
608485,1.57,4.33,5.5
608486,5.25,4.2,1.61
608487,1.95,3.75,3.75
608488,1.6,3.75,5.75
608489,3.75,3.5,1.95
608490,1.95,3.6,3.6
608491,5,4,1.66
608492,6,4.5,1.5
608493,1.5,4.5,6
608494,1.3,5.5,10
608495,3.6,3.6,2
608496,2,3.6,3.6
608497,4.75,4,1.66
608498,4.75,4.4,1.61
608499,2.7,3,2.8
608500,1.25,6.5,10
608501,3.1,3.6,2.2
608502,1.61,4,5.25
608503,2.35,3.5,2.8
608504,1.95,3.6,3.8
608505,3.1,3.7,2.2
608506,1.28,5.5,11
608507,2.87,3.1,2.62
608508,1.4,5,7
608509,5,4,1.66
608510,2.9,3.6,2.3
608511,6.5,4.5,1.45
608512,2.3,3.5,3
608513,2.5,3.8,2.55
608514,1.33,5.5,8.5
608515,3.3,3.5,2.15
608516,5.25,4,1.61
608517,2.1,3.5,3.4
608518,NULL,NULL,NULL
608519,NULL,NULL,NULL
608520,1.4,5.5,6.5
608521,8,6,1.3
608522,2,3.6,3.6
608523,1.72,3.6,4.75
608524,7.5,4.5,1.4
608525,1.33,5,8.5
608526,1.65,4,4.75
608527,2.05,3.6,3.3
608528,2.05,3.5,3.5
608529,1.66,4.33,4.5
608530,1.85,4.2,3.6
608531,6.5,4.75,1.44
608532,1.33,5.5,8
608533,1.53,4.6,5.5
608534,1.75,3.8,4.2
608535,1.9,3.6,4
608536,9,5.25,1.33
608537,3.6,3.8,1.9
608538,4.5,3.9,1.72
608539,2.05,3.5,3.6
608595,2.6,3.9,2.35
608596,1.9,3.6,3.75
608597,4.75,4.2,1.65
608598,2.75,3.5,2.4
608599,5.75,4.2,1.53
608600,3.5,3.75,1.95
608601,1.45,4.5,6.5
608602,3.4,3.6,2
608603,2.15,3.8,3.1
608604,1.95,3.75,3.6
608605,4.75,4,1.66
608606,1.5,4.75,5.5
608607,1.33,5.75,8
608608,1.28,5.5,10
608609,2.3,3.5,3
608610,1.5,4.75,5.75
608611,2.5,3.5,2.7
608612,6.5,5.25,1.4
608613,1.8,3.75,4.33
608614,3.2,3.8,2.1
608615,1.36,5.25,7.5
608616,7.5,4.75,1.4
608617,1.66,4,4.75
608618,2.15,3.4,3.4
608619,2.62,3.5,2.62
608620,1.66,4,4.75
608621,1.7,3.8,5
608622,2.1,3.8,3.1
608623,4.33,4.1,1.72
608624,2.5,3.5,2.75
608625,7.5,5.25,1.36
608626,1.72,4,4.5
608627,1.45,4.75,6.5
608628,1.4,5,7
608629,2.1,3.6,3.4
608630,1.66,4.33,4.5
608631,4.5,4,1.72
608632,5,3.9,1.66
608633,4.33,3.9,1.75
608634,1.95,3.6,3.75
608635,1.66,4.33,4.5
608636,3.5,3.8,2
608637,7.5,5.25,1.36
608638,2.5,3.5,2.7
608639,9,5.25,1.33
608640,1.65,4,5
608641,1.3,5.75,9
608642,1.4,5,7.5
608643,1.65,4.2,4.75
608644,2.9,3.25,2.5
608645,4.5,3.8,1.75
608646,2.4,3.5,2.87
608647,7.5,4.75,1.4
608648,2.2,3.5,3.2
608649,1.85,3.9,3.9
608650,2.3,3.4,3.1
608651,1.4,5,6.5
608652,3.1,3.5,2.2
608653,1.6,3.9,5.75
608654,2.15,3.5,3.2
608655,2.25,3.75,2.9
608656,2.3,3.4,3.1
608657,3,3.4,2.37
608658,2.1,3.5,3.4
608659,1.22,6.5,12
608660,2.87,3.4,2.45
608661,8.5,5.25,1.33
608662,1.83,3.7,4.33
608663,3.6,4,1.9
608664,2.6,3.5,2.6
608665,5,4.2,1.61
608666,2.62,3.4,2.62
608667,1.3,5.5,9
608668,2.2,3.75,3
608669,1.36,5.25,8
608670,1.28,5.75,10
608671,2.6,3.6,2.6
608672,2.15,3.5,3.3
608673,1.85,3.4,4.5
608674,6,4,1.57
608675,1.5,4.5,5.5
608676,5.25,4.2,1.57
608677,7,4.33,1.45
608678,2.1,3.4,3.4
608679,5.25,4,1.61
608680,1.2,7,12
608681,1.4,4.5,7.5
608682,2.75,3.2,2.6
608683,1.45,4.75,6
608684,2.9,3.4,2.37
608685,1.25,6.5,10
608686,2.6,3.3,2.62
608687,2.4,3.4,2.87
608688,7,5,1.4
608689,1.72,3.8,4.2
608690,3.1,3.4,2.25
608691,1.2,7,15
608692,6,4.2,1.5
608693,1.75,3.6,4.75
608694,2.5,3.3,2.75
608695,7,4.75,1.4
608696,1.75,3.9,4.33
608697,3,3.4,2.35
608698,1.3,5.5,9.5
608699,1.61,3.9,5.5
608700,5.5,4.2,1.57
608701,2.87,3.6,2.37
608702,3.1,3.4,2.3
608703,4,3.8,1.85
608704,1.75,3.75,4.6
608705,1.2,7,13
608706,2.3,3.3,3.1
608707,5.75,4.75,1.5
608708,2.75,3.5,2.4
608709,2.4,3.5,2.8
608710,2.8,3.6,2.37
608711,1.53,4.33,5.75
608712,2.9,3.3,2.5
608713,1.66,4.3,4.5
608714,2,3.5,3.75
608715,2.8,3.2,2.6
608716,1.61,4,5.25
608717,2.25,3.5,3.1
608718,1.4,5,7
608719,1.7,4,4.75
608720,2.62,3.8,2.45
608721,3,3.4,2.4
608722,1.44,5,6.2
608723,6,4,1.57
608724,5,3.9,1.66
608725,1.22,6.5,12
608726,2.7,3.25,2.62
608727,2.9,3.3,2.45
608728,7,4.5,1.45
608729,1.7,4.2,4.33
608730,4,3.8,1.85
608731,1.3,5.5,10
608732,3,3.5,2.3
608733,3.75,3.2,2.1
608734,1.65,3.9,5.25
608735,3.2,3.3,2.3
608736,1.36,5,8
608737,1.22,6.5,13
608738,6.5,4.2,1.5
608739,5,3.9,1.66
608740,1.72,4,4.33
608741,3,3.25,2.4
608742,1.8,3.8,4.33
608743,1.4,5,7
608744,2.3,3.1,3.3
608745,6.5,4.75,1.44
608746,1.8,3.6,4.33
608747,2.87,3.4,2.45
608748,1.9,3.4,4.2
608749,3.8,3.6,1.95
608750,1.75,3.9,4.5
608751,6.75,4.6,1.45
608752,2,3.3,4
608753,3.7,3.8,1.9
608754,1.72,3.8,4.75
608755,2.3,3.4,3.1
608756,1.16,8,15
608757,3.6,3.6,2
608758,1.83,3.8,4
608759,5.5,4.5,1.53
608760,1.61,4.2,5
608761,2,3.4,3.8
608762,2.87,3.3,2.45
608763,3.6,3.3,2.1
608764,2.7,3.1,2.8
608765,5,4,1.61
608766,1.4,4.75,7.5
608767,3.3,3.6,2.1
608768,2.37,3.25,3.1
608769,1.18,7,15
608770,6,4.2,1.53
608771,3.5,3.6,2.05
608772,2.25,3.5,3.1
608773,2.37,3.2,3.2
608774,2.45,3.4,2.8
608775,2.5,3.25,2.87
608776,1.16,7.5,15
608777,11,6,1.25
608778,3.6,3.5,2.05
608779,3.6,3.5,2
608780,3,3.2,2.45
608781,1.25,6,12
608782,2.05,3.25,3.8
608783,1.8,3.6,4.5
608784,3.25,3.3,2.3
608785,2.05,3.6,3.4
608786,2.1,3.5,3.4
608787,1.53,4.2,6
608788,2.35,3.4,3
608789,1.5,4.2,6.5
608790,1.85,3.75,4
608791,3.6,3.3,2.1
608792,1.9,3.5,4.1
608793,2.4,3.3,2.9
608794,3.6,3.4,2.05
608795,1.25,6.5,10
608796,3.4,3.25,2.2
608797,8,5,1.36
608798,6,4,1.55
608799,2.55,3.3,2.8
608800,5.5,3.75,1.65
608801,2.25,3.4,3.2
608802,1.28,5.75,9.5
608803,3.2,3,2.45
608804,2.37,3.25,3.1
608805,5,4,1.65
608806,1.18,7,15
608807,3.5,3.6,2.05
608808,2.7,3.1,2.8
608809,2.55,3.1,2.9
608810,3.6,3.25,2.15
608811,3.6,3.4,2.1
608812,2.6,3.5,2.62
608813,1.33,5.25,9
608814,2.37,3.3,3
608815,1.22,6,14
608816,3.3,3,2.37
608817,7.5,4.5,1.44
608818,6,4.5,1.5
608819,2.62,3.3,2.7
608820,4.5,4.5,1.61
608821,1.5,4.33,6.5
608822,1.4,4.75,7
608823,1.4,4.5,8
608824,2.5,3.3,2.8
608825,5,4.5,1.57
608826,1.72,4,4.33
608827,1.25,6,12
608828,1.75,4.2,4
608829,1.25,6,11
608830,3.6,3.5,2.05
608831,5.25,3.75,1.66
608832,4.75,3.75,1.72
608833,3.5,3.6,2.05
608834,2.4,3.3,3
608835,1.36,5,8
608836,2.55,3.2,2.87
608837,1.45,4.75,6.5
608838,3,3.5,2.3
608839,2.4,3.6,2.8
608840,2.2,3.6,3.1
608841,3.3,3.6,2.1
608842,2,3.6,3.6
608843,4,3.7,1.85
608844,2.6,3.3,2.75
608845,3.6,3.8,1.95
608846,2.2,3.1,3.6
608847,2.45,3.3,2.9
608848,2.55,3.25,2.8
608849,8,5,1.36
608850,2,3.6,3.6
608851,1.25,6,11
608852,3.6,3.75,1.95
608853,1.53,4.33,5.75
608854,2.4,3.4,2.87
608855,1.3,5.5,8.5
608856,1.7,4,4.6
608857,5.75,4,1.55
608858,2.15,3.8,3
608859,4.75,3.75,1.72
608860,2.45,3.8,2.55
608861,1.95,3.75,3.6
608862,2.45,2.9,3.25
608863,3.1,3.4,2.3
608864,1.28,5.25,11
608865,6,5,1.45
608866,1.33,5.25,9
608867,1.36,5,8.5
608868,3,3.4,2.3
608869,1.36,5,8.5
608870,11,6.5,1.22
608871,6.5,4.75,1.45
608872,1.57,4.33,5.25
608873,2.87,3.5,2.37
608874,2.05,3.6,3.4
608875,13,7,1.2
608876,2.37,3.2,3.1
608877,3.2,3.5,2.2
608878,1.36,5.25,7.5
608879,4,3.9,1.83
608880,1.72,3.9,4.5
608881,6,4.5,1.5
608882,1.44,4.75,6.5
608883,3.4,3.5,2.1
608884,3,3.3,2.35
608885,1.14,8,15
608886,2.45,3.1,3.1
608887,2.4,3.25,3
608888,4.75,4.2,1.65
608889,3.8,3.8,1.85
608890,1.2,6.5,13
608891,1.65,4,4.75
608892,2.45,3.6,2.62
608893,1.28,5.25,11
608894,3.6,3.75,1.9
608895,13,6.75,1.2
608896,2.45,3.3,2.9
608897,1.4,4.75,7.5
608898,1.45,4.75,6
608899,2.2,3.6,3.1
608900,3,3.6,2.25
608901,5.75,4.5,1.5
608902,2.4,3.4,2.9
608903,5.25,4.75,1.53
608904,3.3,2.9,2.45
608905,1.75,4.33,3.9
608906,3.5,4.33,1.85
608907,2,3.6,3.6
608908,10.5,7,1.22
608909,1.9,4.33,3.25
608910,2.37,4.2,2.5
608911,1.75,4.2,4
608912,5,4.6,1.57
608913,1.36,5.5,7.5
608914,1.18,7.5,13
627980,1.7,3.25,4.5
627981,2.05,3,3.4
627982,2.15,3.1,3
627983,2.1,3,3.25
627984,1.83,3.25,3.75
627985,2.05,3.2,3.75
627986,2.5,3,3
627987,2.37,3,2.8
627988,2.15,3.1,3.3
627989,1.9,3.1,3.6
627990,3,3.25,2.37
627991,2,3.3,3.8
627992,2.75,3.25,2.55
627993,2.9,3.1,2.5
627994,2.45,3.1,3.1
627995,2.3,3.1,3.25
627996,2.1,3.25,3.5
627997,1.72,3.4,5.25
627998,2.6,3,2.9
627999,2.15,3,3.8
628000,2.4,3.1,3
628001,3,3.1,2.45
628002,2,3.1,4
628003,1.75,3.5,4.75
628004,1.55,3.6,6.5
628005,2.8,3.25,2.5
628006,2.6,3,2.9
628007,3,3,2.55
628008,2.15,3.2,3.4
628009,2.37,3,3.2
628010,2.05,3.2,3.75
628011,2.15,3.25,3.4
628012,2.05,3,4
628013,2.75,3,2.75
628014,2,3.2,4
628015,2.1,3,3.8
628016,1.66,3.6,5.25
628017,2.5,3.4,2.7
628018,1.9,3.25,4.33
628019,2.2,2.9,3.8
628020,3.2,3.2,2.25
628021,2.35,3,3.25
628022,2.05,3.2,3.75
628023,2.05,3,4.1
628024,2.8,3.1,2.6
628025,2.5,3.1,2.9
628026,4,3.4,1.9
628027,2,3.3,3.75
628028,2,3.3,3.75
628029,2.6,3.1,2.8
628030,3.1,3.2,2.3
628031,1.83,3.1,4.75
628032,1.7,3.3,5.75
628033,2.55,3.2,2.75
628034,1.95,3.1,4.33
628035,2.1,3.2,3.6
628036,NULL,NULL,NULL
628037,2.3,3.2,3.2
628038,NULL,NULL,NULL
628039,2.4,3.2,3
628040,2.87,3,2.62
628041,2.2,3,3.6
628042,2.1,3.1,3.6
628043,2.05,3.2,4
628044,3.1,3,2.45
628045,1.9,3.4,4.1
628046,2.87,3,2.55
628047,3.5,3.3,2.1
628048,2,3.1,4.2
628049,2.9,3,2.6
628050,2.3,3.1,3.25
628051,2.1,3.25,3.5
628052,2.5,3.3,2.8
628053,1.57,3.75,6
628054,3.5,3.2,2.15
628055,1.55,3.8,6.5
628056,2.9,3.1,2.5
628057,2.1,3.2,3.6
628058,2.05,3.25,3.8
628059,1.57,3.75,6
628060,NULL,NULL,NULL
628061,2.75,3.2,2.55
628062,2.7,2.9,2.87
628063,1.75,3.3,5.25
628064,1.66,3.3,6
628065,3.1,2.9,2.5
628066,2.6,3,2.9
628067,3,3,2.5
628068,1.66,3.6,5.25
628069,3.3,3.2,2.25
628070,2.6,3.1,2.8
628071,2,3,4
628072,2.2,3.1,3.5
628073,2.05,3.25,3.7
628074,1.85,3.2,4.75
628075,2.8,3,2.7
628076,4.5,3.5,1.8
628077,2.37,3,3.2
628078,2.3,3.2,3.1
628079,1.8,3.2,5
628080,2.15,3,3.8
628081,1.95,3.2,4.1
628082,2.45,3.25,2.87
628083,2.05,3.3,3.6
628084,1.72,3.4,5.5
628085,1.95,3.25,4
628086,2.6,3.1,2.8
628087,2.5,2.9,3.1
628088,2.37,3.2,3.1
628089,3.6,3.25,2.1
628090,2.7,3.1,2.7
628091,1.83,3.5,4.33
628092,2,3.4,3.75
628093,1.53,3.8,6.5
628094,2.15,3.4,3.3
628095,2.5,3.2,2.8
628096,3.5,3.3,2.1
628097,2.87,3,2.6
628098,3.75,3.6,1.95
628099,2.4,3.2,3
628100,1.8,3.75,4.2
628101,2.25,3,3.4
628102,1.75,3.6,4.6
628103,1.95,3.2,4
628104,1.75,3.5,4.75
628105,1.53,4.2,5.75
628106,4,3.5,1.9
628107,2.55,3.3,2.7
628108,2.3,3.2,3.25
628109,3.2,3.1,2.35
628110,2.25,3,3.4
628111,3,3.1,2.37
628112,1.57,3.75,6
628113,2.1,3,3.8
628114,1.36,4.2,8
628115,2.9,3.1,2.45
628116,3.5,3.1,2.15
628117,2.2,3.1,3.4
628118,1.83,3.2,4.75
628119,2.9,3.2,2.45
628120,3.8,3.4,1.9
628121,2.5,3.1,2.9
628122,2.4,3,3.2
628123,1.9,3.3,4
628124,3.8,2.9,2.2
628125,2.1,3.1,3.8
628126,1.65,3.75,5
628127,2.5,3.1,2.9
628128,2,3.1,4
628129,2.62,2.9,2.87
628130,2.05,3,4.1
628131,2.5,3.25,2.8
628132,1.44,4,8.5
628133,1.85,3.5,4.2
628134,1.7,3.5,5.25
628135,2.45,3.2,2.9
628136,2.75,3,2.75
628137,1.85,3.4,4.33
628138,2.4,3.25,2.9
628139,2,3.3,3.75
628140,3.1,2.9,2.5
628141,2.15,3.2,3.5
628142,3.6,3.1,2.15
628143,3,3,2.5
628144,3.25,3,2.37
628145,2.37,3.25,3
628146,2.3,3.2,3.2
628147,2.45,3.2,2.87
628148,1.95,3.4,3.8
628149,3.6,3.1,2.15
628150,1.61,3.4,6.5
628151,1.5,4.2,7
628152,1.66,3.5,5.5
628153,2.37,3,3.25
628154,1.36,4.2,9.5
628155,2.37,2.9,3.3
628156,2.5,2.9,3.1
628157,2.5,3,3
628158,3.5,3.3,2.1
628159,1.5,4,6.5
628160,4.75,3.2,1.85
628161,3.75,3.2,2.05
628162,3.3,2.8,2.45
628163,3.4,2.9,2.3
628164,2.2,2.8,4
628165,2.05,3.4,3.5
628166,3,3.2,2.37
628167,2.05,3.2,3.75
628168,2.9,2.87,2.7
628169,3.1,3.1,2.37
628170,2.9,3.2,2.45
628171,2.6,3,2.87
628172,1.85,3.25,4.5
628173,1.66,3.5,5.5
628174,3,3.2,2.4
628175,3,3,2.5
628176,1.55,3.75,6.5
628177,1.85,3.6,4
628178,2.15,3.1,3.6
628179,3.25,2.9,2.4
628180,1.6,3.9,5.5
628181,3.75,3.1,2.05
628182,3.4,3.1,2.25
628183,2.2,3.2,3.4
628184,2,3.4,3.75
628185,2.25,3.2,3.3
628186,2.8,3,2.7
628187,3.25,2.8,2.5
628188,2.5,2.8,3.2
628189,2.5,2.8,3.25
628190,1.7,3.8,4.75
628191,1.66,3.8,5
628192,2.2,2.8,3.8
628193,2.9,3,2.55
628194,4.2,3.25,1.9
628195,1.53,4.2,5.75
628196,2,3.1,4
628197,1.44,4.33,7
628198,2.2,3.1,3.5
628199,NULL,NULL,NULL
628200,2.5,3,3
628201,3.1,3.25,2.3
628202,2.45,3,3
628203,2.75,3,2.75
628204,3.1,2.9,2.5
628205,2.5,3,3
628206,2.6,3.1,2.8
628207,1.6,3.75,5.75
628208,2.62,3.1,2.75
628209,3.2,3.2,2.3
628210,1.72,3.4,5.25
628211,2.4,3.1,3
628212,3.2,3.25,2.25
628213,2.75,2.9,2.8
628214,1.9,3.2,4.33
628215,2.37,2.9,3.3
628216,1.55,3.75,6.5
628217,2.3,3.1,3.25
628218,2.9,3.1,2.5
628219,1.7,3.4,6
628220,2.05,3,4.2
628221,2.75,3,2.75
628222,3.5,3,2.25
628223,1.8,3.25,5
628224,2.3,3,3.3
628225,2.37,3.2,3
628226,3.9,3.4,1.95
628227,2.1,3,3.9
628228,2.9,3,2.6
628229,2.1,3.2,3.6
628230,2.15,3.25,3.5
628231,2.75,3,2.75
628232,3.1,3,2.45
628233,3.3,3,2.3
628234,1.75,3.6,4.75
628235,2.6,3,2.9
628236,1.9,3.2,4.5
628237,1.65,3.5,5.25
628238,2.87,3.1,2.5
628239,1.55,4,5.75
628240,2.6,3,2.8
628241,1.85,3.4,4.2
628242,1.83,3.6,4.2
628243,3,2.9,2.55
628244,1.8,3.4,4.75
628245,3,3.3,2.35
628246,1.66,3.6,5.5
628247,2.5,3,3
628248,2.2,3.3,3.2
628249,3.1,3.1,2.37
628250,2.15,2.87,4
628251,2.3,3.1,3.2
628252,2.05,2.9,4.2
628253,3.4,3.2,2.2
628254,3.4,3,2.25
628255,2,3,4.2
628256,1.85,3.1,5
628257,1.8,3.5,4.5
628258,3.4,3,2.3
628259,1.75,3.2,5.25
628260,2.45,3,3.1
628261,4,3.3,1.95
628262,2.25,2.9,3.6
628263,3,2.9,2.6
628264,2.8,3,2.7
628265,1.45,4,7.5
628266,1.44,4,8
628267,2.5,3,3
628268,1.95,3.25,4.1
628269,2.75,3.1,2.62
628270,2.45,3.1,3
628271,3,3,2.5
628272,2.62,3,2.87
628273,2.7,2.9,2.87
628274,3.3,3,2.3
628275,3.2,3.1,2.3
628276,2.05,3.2,3.8
628277,2.6,3.1,2.8
628278,2.15,3,3.75
628279,1.44,4.33,7
628280,2.4,3,3.2
628281,3.1,3.2,2.3
628282,3.6,3,2.25
628283,5.5,3.5,1.66
628284,2.9,3.2,2.45
628285,2.15,3,3.75
628286,1.66,3.6,5
628287,2,3.2,3.9
628288,1.66,3.6,5.25
628289,2.05,3.2,3.8
628290,3.3,3,2.3
628291,1.83,3.25,4.75
628292,2.87,2.8,2.75
628293,2.25,3,3.5
628294,2.75,3,2.75
628295,3.6,3,2.2
628296,1.45,4.2,7
628297,2.05,3,4
628298,2.3,3.1,3.2
628299,1.9,3.1,4.5
628300,2.37,3.1,3.1
628301,1.85,3.4,4.33
628302,NULL,NULL,NULL
628303,2.25,3,3.5
628304,3.75,3.25,2.05
628305,2.1,3.2,3.6
628306,1.9,3.2,4.33
628307,2.2,2.9,3.7
628308,4,3.1,2.05
628309,1.83,3.5,4.33
628310,2.2,3,3.6
628311,1.66,3.5,5.5
628312,2.55,2.75,3.25
628313,2,3.4,3.75
628314,2,3,4.33
628315,2.7,2.87,2.9
628316,3.75,3,2.15
628317,1.9,3.2,4.33
628318,2.8,2.9,2.75
628319,1.95,3.2,4.2
628320,2.45,3,3.1
628321,1.8,3.6,4.5
628322,4.33,3.4,1.85
628323,3.8,3.2,2.05
628324,2.25,3.2,3.1
628325,2.7,3,2.8
628326,2,3.1,4
628327,2.6,3.1,2.8
628328,2.05,3.2,3.8
628329,2.4,3.1,3.1
628330,2.15,3.1,3.6
628331,2.45,3.4,2.75
628332,1.4,4.2,7.5
628333,2.15,3.1,3.6
628334,2.2,3.1,3.5
628335,2.4,3.2,3
628336,2.62,3.2,2.7
628337,2.6,3,2.9
628338,2.75,3,2.75
628339,1.36,4.75,8
628340,6.5,3.8,1.45
628341,2.6,3.1,2.6
628342,1.53,3.6,5.75
628343,2.25,2.7,3.6
628344,4.5,3.5,1.8
628345,1.75,3.4,4.5
628346,1.65,3.4,5.25
628347,1.75,3.3,4.5
628348,1.66,3.4,5.25
628349,2.8,3.2,2.4
628350,1.45,3.75,8.5
628351,1.66,3.6,5.25
628352,1.95,3.3,4
628353,1.4,4.2,9
628354,2.5,3.1,2.9
628355,2.1,3.2,3.5
628356,2,3.3,3.75
628357,15,5.25,1.25
628358,NULL,NULL,NULL
628359,1.75,3.6,4.75
702567,2.37,3.4,3
702568,2.4,3.4,2.9
702569,2.8,3.2,2.6
702570,2.05,3.4,3.75
702781,2.8,3.3,2.55
702783,1.95,3.5,4
702784,2.2,3.4,3.3
702915,2.55,3.3,2.8
702916,2.1,3.5,3.5
702917,2.75,3.2,2.7
702918,1.83,3.6,4.5
703079,2.75,3.25,2.55
704066,2.55,3.2,2.75
704067,1.8,3.25,5
704068,2.8,3,2.7
704069,1.85,3.2,4.75
704520,2.4,3,3.2
704928,2.1,3.1,3.6
704929,NULL,NULL,NULL
